Date,Hour,Time Block,A1,A2,E1,E2,N1,N2,N3,S1,S2,S3,W1,W2,W3,MCP
2020-11-18,12,11:30 - 11:45,2969.12,2969.12,2969.12,2969.12,2969.12,2969.12,2969.12,2969.12,2969.12,2969.12,2969.12,2969.12,2969.12,2969.12
2020-11-18,12,11:45 - 12:00,2950.56,2950.56,2950.56,2950.56,2950.56,2950.56,2950.56,2950.56,2950.56,2950.56,2950.56,2950.56,2950.56,2950.56
2020-11-18,13,12:00 - 12:15,2850.55,2850.55,2850.55,2850.55,2850.55,2850.55,2850.55,2850.55,2850.55,2850.55,2850.55,2850.55,2850.55,2850.55
2020-11-18,13,12:15 - 12:30,2911.3,2911.3,2911.3,2911.3,2911.3,2911.3,2911.3,2911.3,2911.3,2911.3,2911.3,2911.3,2911.3,2911.3
2020-11-18,13,12:30 - 12:45,2779.63,2779.63,2779.63,2779.63,2779.63,2779.63,2779.63,2779.63,2779.63,2779.63,2779.63,2779.63,2779.63,2779.63
2020-11-18,13,12:45 - 13:00,2765.52,2765.52,2765.52,2765.52,2765.52,2765.52,2765.52,2765.52,2765.52,2765.52,2765.52,2765.52,2765.52,2765.52
2020-11-18,14,13:00 - 13:15,2649.26,2649.26,2649.26,2649.26,2649.26,2649.26,2649.26,2649.26,2649.26,2649.26,2649.26,2649.26,2649.26,2649.26
2020-11-18,14,13:15 - 13:30,2600.58,2600.58,2600.58,2600.58,2600.58,2600.58,2600.58,2600.58,2600.58,2600.58,2600.58,2600.58,2600.58,2600.58
2020-11-18,14,13:30 - 13:45,2533.9,2533.9,2533.9,2533.9,2533.9,2533.9,2533.9,2533.9,2533.9,2533.9,2533.9,2533.9,2533.9,2533.9
2020-11-18,14,13:45 - 14:00,2631.86,2631.86,2631.86,2631.86,2631.86,2631.86,2631.86,2631.86,2631.86,2631.86,2631.86,2631.86,2631.86,2631.86
2020-11-18,15,14:00 - 14:15,2699.9,2699.9,2699.9,2699.9,2699.9,2699.9,2699.9,2699.9,2699.9,2699.9,2699.9,2699.9,2699.9,2699.9
2020-11-18,15,14:15 - 14:30,2724.05,2724.05,2724.05,2724.05,2724.05,2724.05,2724.05,2724.05,2724.05,2724.05,2724.05,2724.05,2724.05,2724.05
2020-11-18,15,14:30 - 14:45,2724.33,2724.33,2724.33,2724.33,2724.33,2724.33,2724.33,2724.33,2724.33,2724.33,2724.33,2724.33,2724.33,2724.33
2020-11-18,15,14:45 - 15:00,2679.77,2679.77,2679.77,2679.77,2679.77,2679.77,2679.77,2679.77,2679.77,2679.77,2679.77,2679.77,2679.77,2679.77
2020-11-18,16,15:00 - 15:15,2749.64,2749.64,2749.64,2749.64,2749.64,2749.64,2749.64,2749.64,2749.64,2749.64,2749.64,2749.64,2749.64,2749.64
2020-11-18,16,15:15 - 15:30,2729.79,2729.79,2729.79,2729.79,2729.79,2729.79,2729.79,2729.79,2729.79,2729.79,2729.79,2729.79,2729.79,2729.79
2020-11-18,16,15:30 - 15:45,2750.38,2750.38,2750.38,2750.38,2750.38,2750.38,2750.38,2750.38,2750.38,2750.38,2750.38,2750.38,2750.38,2750.38
2020-11-18,16,15:45 - 16:00,2765.01,2765.01,2765.01,2765.01,2765.01,2765.01,2765.01,2765.01,2765.01,2765.01,2765.01,2765.01,2765.01,2765.01
2020-11-18,17,16:00 - 16:15,2765.44,2765.44,2765.44,2765.44,2765.44,2765.44,2765.44,2765.44,2765.44,2765.44,2765.44,2765.44,2765.44,2765.44
2020-11-18,17,16:15 - 16:30,2840.46,2840.46,2840.46,2840.46,2840.46,2840.46,2840.46,2840.46,2840.46,2840.46,2840.46,2840.46,2840.46,2840.46
2020-11-18,17,16:30 - 16:45,2967.32,2967.32,2967.32,2967.32,2967.32,2967.32,2967.32,2967.32,2967.32,2967.32,2967.32,2967.32,2967.32,2967.32
2020-11-18,17,16:45 - 17:00,3039.73,3039.73,3039.73,3039.73,3039.73,3039.73,3039.73,3039.73,3039.73,3039.73,3039.73,3039.73,3039.73,3039.73
2020-11-18,18,17:00 - 17:15,3001.97,3001.97,3001.97,3001.97,3001.97,3001.97,3001.97,3001.97,3001.97,3001.97,3001.97,3001.97,3001.97,3001.97
2020-11-18,18,17:15 - 17:30,3200.96,3200.96,3200.96,3200.96,3200.96,3200.96,3200.96,3200.96,3200.96,3200.96,3200.96,3200.96,3200.96,3200.96
2020-11-18,18,17:30 - 17:45,3748.08,3748.08,3748.08,3748.08,3748.08,3748.08,3748.08,3748.08,3748.08,3748.08,3748.08,3748.08,3748.08,3748.08
2020-11-18,18,17:45 - 18:00,5419.09,5419.09,5419.09,5419.09,5419.09,5419.09,5419.09,5419.09,5419.09,5419.09,5419.09,5419.09,5419.09,5419.09
2020-11-18,19,18:00 - 18:15,3800.78,3800.78,3800.78,3800.78,3800.78,3800.78,3800.78,3800.78,3800.78,3800.78,3800.78,3800.78,3800.78,3800.78
2020-11-18,19,18:15 - 18:30,3920.8,3920.8,3920.8,3920.8,3920.8,3920.8,3920.8,3920.8,3920.8,3920.8,3920.8,3920.8,3920.8,3920.8
2020-11-18,19,18:30 - 18:45,3633.98,3633.98,3633.98,3633.98,3633.98,3633.98,3633.98,3633.98,3633.98,3633.98,3633.98,3633.98,3633.98,3633.98
2020-11-18,19,18:45 - 19:00,3499.5,3499.5,3499.5,3499.5,3499.5,3499.5,3499.5,3499.5,3499.5,3499.5,3499.5,3499.5,3499.5,3499.5
2020-11-18,20,19:00 - 19:15,3299.61,3299.61,3299.61,3299.61,3299.61,3299.61,3299.61,3299.61,3299.61,3299.61,3299.61,3299.61,3299.61,3299.61
2020-11-18,20,19:15 - 19:30,3000.67,3000.67,3000.67,3000.67,3000.67,3000.67,3000.67,3000.67,3000.67,3000.67,3000.67,3000.67,3000.67,3000.67
2020-11-18,20,19:30 - 19:45,2631.68,2631.68,2631.68,2631.68,2631.68,2631.68,2631.68,2631.68,2631.68,2631.68,2631.68,2631.68,2631.68,2631.68
2020-11-18,20,19:45 - 20:00,2399.91,2399.91,2399.91,2399.91,2399.91,2399.91,2399.91,2399.91,2399.91,2399.91,2399.91,2399.91,2399.91,2399.91
2020-11-18,21,20:00 - 20:15,2649.3,2649.3,2649.3,2649.3,2649.3,2649.3,2649.3,2649.3,2649.3,2649.3,2649.3,2649.3,2649.3,2649.3
2020-11-18,21,20:15 - 20:30,2631.67,2631.67,2631.67,2631.67,2631.67,2631.67,2631.67,2631.67,2631.67,2631.67,2631.67,2631.67,2631.67,2631.67
2020-11-18,21,20:30 - 20:45,2899.7,2899.7,2899.7,2899.7,2899.7,2899.7,2899.7,2899.7,2899.7,2899.7,2899.7,2899.7,2899.7,2899.7
2020-11-18,21,20:45 - 21:00,3066.07,3066.07,3066.07,3066.07,3066.07,3066.07,3066.07,3066.07,3066.07,3066.07,3066.07,3066.07,3066.07,3066.07
2020-11-18,22,21:00 - 21:15,2900.96,2900.96,2900.96,2900.96,2900.96,2900.96,2900.96,2900.96,2900.96,2900.96,2900.96,2900.96,2900.96,2900.96
2020-11-18,22,21:15 - 21:30,2999.82,2999.82,2999.82,2999.82,2999.82,2999.82,2999.82,2999.82,2999.82,2999.82,2999.82,2999.82,2999.82,2999.82
2020-11-18,22,21:30 - 21:45,2899.63,2899.63,2899.63,2899.63,2899.63,2899.63,2899.63,2899.63,2899.63,2899.63,2899.63,2899.63,2899.63,2899.63
2020-11-18,22,21:45 - 22:00,2779.13,2779.13,2779.13,2779.13,2779.13,2779.13,2779.13,2779.13,2779.13,2779.13,2779.13,2779.13,2779.13,2779.13
2020-11-18,23,22:00 - 22:15,2539.88,2539.88,2539.88,2539.88,2539.88,2539.88,2539.88,2539.88,2539.88,2539.88,2539.88,2539.88,2539.88,2539.88
2020-11-18,23,22:15 - 22:30,2500.56,2500.56,2500.56,2500.56,2500.56,2500.56,2500.56,2500.56,2500.56,2500.56,2500.56,2500.56,2500.56,2500.56
2020-11-18,23,22:30 - 22:45,2439.71,2439.71,2439.71,2439.71,2439.71,2439.71,2439.71,2439.71,2439.71,2439.71,2439.71,2439.71,2439.71,2439.71
2020-11-18,23,22:45 - 23:00,2500.17,2500.17,2500.17,2500.17,2500.17,2500.17,2500.17,2500.17,2500.17,2500.17,2500.17,2500.17,2500.17,2500.17
2020-11-18,24,23:00 - 23:15,2399.72,2399.72,2399.72,2399.72,2399.72,2399.72,2399.72,2399.72,2399.72,2399.72,2399.72,2399.72,2399.72,2399.72
2020-11-18,24,23:15 - 23:30,2399.88,2399.88,2399.88,2399.88,2399.88,2399.88,2399.88,2399.88,2399.88,2399.88,2399.88,2399.88,2399.88,2399.88
2020-11-18,24,23:30 - 23:45,2399.55,2399.55,2399.55,2399.55,2399.55,2399.55,2399.55,2399.55,2399.55,2399.55,2399.55,2399.55,2399.55,2399.55
2020-11-18,24,23:45 - 24:00,2399.28,2399.28,2399.28,2399.28,2399.28,2399.28,2399.28,2399.28,2399.28,2399.28,2399.28,2399.28,2399.28,2399.28
2020-11-19,1,00:00 - 00:15,2399.11,2399.11,2399.11,2399.11,2399.11,2399.11,2399.11,2399.11,2399.11,2399.11,2399.11,2399.11,2399.11,2399.11
2020-11-19,1,00:15 - 00:30,2399.17,2399.17,2399.17,2399.17,2399.17,2399.17,2399.17,2399.17,2399.17,2399.17,2399.17,2399.17,2399.17,2399.17
2020-11-19,1,00:30 - 00:45,2399.31,2399.31,2399.31,2399.31,2399.31,2399.31,2399.31,2399.31,2399.31,2399.31,2399.31,2399.31,2399.31,2399.31
2020-11-19,1,00:45 - 01:00,2399.32,2399.32,2399.32,2399.32,2399.32,2399.32,2399.32,2399.32,2399.32,2399.32,2399.32,2399.32,2399.32,2399.32
2020-11-19,2,01:00 - 01:15,2399.14,2399.14,2399.14,2399.14,2399.14,2399.14,2399.14,2399.14,2399.14,2399.14,2399.14,2399.14,2399.14,2399.14
2020-11-19,2,01:15 - 01:30,2349.7,2349.7,2349.7,2349.7,2349.7,2349.7,2349.7,2349.7,2349.7,2349.7,2349.7,2349.7,2349.7,2349.7
2020-11-19,2,01:30 - 01:45,2299.67,2299.67,2299.67,2299.67,2299.67,2299.67,2299.67,2299.67,2299.67,2299.67,2299.67,2299.67,2299.67,2299.67
2020-11-19,2,01:45 - 02:00,2265.05,2265.05,2265.05,2265.05,2265.05,2265.05,2265.05,2265.05,2265.05,2265.05,2265.05,2265.05,2265.05,2265.05
2020-11-19,3,02:00 - 02:15,2340.93,2340.93,2340.93,2340.93,2340.93,2340.93,2340.93,2340.93,2340.93,2340.93,2340.93,2340.93,2340.93,2340.93
2020-11-19,3,02:15 - 02:30,2299.92,2299.92,2299.92,2299.92,2299.92,2299.92,2299.92,2299.92,2299.92,2299.92,2299.92,2299.92,2299.92,2299.92
2020-11-19,3,02:30 - 02:45,2349.02,2349.02,2349.02,2349.02,2349.02,2349.02,2349.02,2349.02,2349.02,2349.02,2349.02,2349.02,2349.02,2349.02
2020-11-19,3,02:45 - 03:00,2349.11,2349.11,2349.11,2349.11,2349.11,2349.11,2349.11,2349.11,2349.11,2349.11,2349.11,2349.11,2349.11,2349.11
2020-11-19,4,03:00 - 03:15,2299.52,2299.52,2299.52,2299.52,2299.52,2299.52,2299.52,2299.52,2299.52,2299.52,2299.52,2299.52,2299.52,2299.52
2020-11-19,4,03:15 - 03:30,2349.51,2349.51,2349.51,2349.51,2349.51,2349.51,2349.51,2349.51,2349.51,2349.51,2349.51,2349.51,2349.51,2349.51
2020-11-19,4,03:30 - 03:45,2299.67,2299.67,2299.67,2299.67,2299.67,2299.67,2299.67,2299.67,2299.67,2299.67,2299.67,2299.67,2299.67,2299.67
2020-11-19,4,03:45 - 04:00,2243.01,2243.01,2243.01,2243.01,2243.01,2243.01,2243.01,2243.01,2243.01,2243.01,2243.01,2243.01,2243.01,2243.01
2020-11-19,5,04:00 - 04:15,2200.71,2200.71,2200.71,2200.71,2200.71,2200.71,2200.71,2200.71,2200.71,2200.71,2200.71,2200.71,2200.71,2200.71
2020-11-19,5,04:15 - 04:30,2299.98,2299.98,2299.98,2299.98,2299.98,2299.98,2299.98,2299.98,2299.98,2299.98,2299.98,2299.98,2299.98,2299.98
2020-11-19,5,04:30 - 04:45,2349.06,2349.06,2349.06,2349.06,2349.06,2349.06,2349.06,2349.06,2349.06,2349.06,2349.06,2349.06,2349.06,2349.06
2020-11-19,5,04:45 - 05:00,2349.11,2349.11,2349.11,2349.11,2349.11,2349.11,2349.11,2349.11,2349.11,2349.11,2349.11,2349.11,2349.11,2349.11
2020-11-19,6,05:00 - 05:15,2399.26,2399.26,2399.26,2399.26,2399.26,2399.26,2399.26,2399.26,2399.26,2399.26,2399.26,2399.26,2399.26,2399.26
2020-11-19,6,05:15 - 05:30,2378.61,2378.61,2378.61,2378.61,2378.61,2378.61,2378.61,2378.61,2378.61,2378.61,2378.61,2378.61,2378.61,2378.61
2020-11-19,6,05:30 - 05:45,2270.49,2270.49,2270.49,2270.49,2270.49,2270.49,2270.49,2270.49,2270.49,2270.49,2270.49,2270.49,2270.49,2270.49
2020-11-19,6,05:45 - 06:00,2150.26,2150.26,2150.26,2150.26,2150.26,2150.26,2150.26,2150.26,2150.26,2150.26,2150.26,2150.26,2150.26,2150.26
2020-11-19,7,06:00 - 06:15,2260.41,2260.41,2260.41,2260.41,2260.41,2260.41,2260.41,2260.41,2260.41,2260.41,2260.41,2260.41,2260.41,2260.41
2020-11-19,7,06:15 - 06:30,2260.92,2260.92,2260.92,2260.92,2260.92,2260.92,2260.92,2260.92,2260.92,2260.92,2260.92,2260.92,2260.92,2260.92
2020-11-19,7,06:30 - 06:45,2349.55,2349.55,2349.55,2349.55,2349.55,2349.55,2349.55,2349.55,2349.55,2349.55,2349.55,2349.55,2349.55,2349.55
2020-11-19,7,06:45 - 07:00,2399.91,2399.91,2399.91,2399.91,2399.91,2399.91,2399.91,2399.91,2399.91,2399.91,2399.91,2399.91,2399.91,2399.91
2020-11-19,8,07:00 - 07:15,2649.81,2649.81,2649.81,2649.81,2649.81,2649.81,2649.81,2649.81,2649.81,2649.81,2649.81,2649.81,2649.81,2649.81
2020-11-19,8,07:15 - 07:30,2797.2,2797.2,2797.2,2797.2,2797.2,2797.2,2797.2,2797.2,2797.2,2797.2,2797.2,2797.2,2797.2,2797.2
2020-11-19,8,07:30 - 07:45,2819.94,2819.94,2819.94,2819.94,2819.94,2819.94,2819.94,2819.94,2819.94,2819.94,2819.94,2819.94,2819.94,2819.94
2020-11-19,8,07:45 - 08:00,2969.48,2969.48,2969.48,2969.48,2969.48,2969.48,2969.48,2969.48,2969.48,2969.48,2969.48,2969.48,2969.48,2969.48
2020-11-19,9,08:00 - 08:15,3039.77,3039.77,3039.77,3039.77,3039.77,3039.77,3039.77,3039.77,3039.77,3039.77,3039.77,3039.77,3039.77,3039.77
2020-11-19,9,08:15 - 08:30,3189.88,3189.88,3189.88,3189.88,3189.88,3189.88,3189.88,3189.88,3189.88,3189.88,3189.88,3189.88,3189.88,3189.88
2020-11-19,9,08:30 - 08:45,3249.88,3249.88,3249.88,3249.88,3249.88,3249.88,3249.88,3249.88,3249.88,3249.88,3249.88,3249.88,3249.88,3249.88
2020-11-19,9,08:45 - 09:00,3480.43,3480.43,3480.43,3480.43,3480.43,3480.43,3480.43,3480.43,3480.43,3480.43,3480.43,3480.43,3480.43,3480.43
2020-11-19,10,09:00 - 09:15,3720.05,3720.05,3720.05,3720.05,3720.05,3720.05,3720.05,3720.05,3720.05,3720.05,3720.05,3720.05,3720.05,3720.05
2020-11-19,10,09:15 - 09:30,3500.04,3500.04,3500.04,3500.04,3500.04,3500.04,3500.04,3500.04,3500.04,3500.04,3500.04,3500.04,3500.04,3500.04
2020-11-19,10,09:30 - 09:45,3199.75,3199.75,3199.75,3199.75,3199.75,3199.75,3199.75,3199.75,3199.75,3199.75,3199.75,3199.75,3199.75,3199.75
2020-11-19,10,09:45 - 10:00,3189.66,3189.66,3189.66,3189.66,3189.66,3189.66,3189.66,3189.66,3189.66,3189.66,3189.66,3189.66,3189.66,3189.66
2020-11-19,11,10:00 - 10:15,2969.32,2969.32,2969.32,2969.32,2969.32,2969.32,2969.32,2969.32,2969.32,2969.32,2969.32,2969.32,2969.32,2969.32
2020-11-19,11,10:15 - 10:30,3039.35,3039.35,3039.35,3039.35,3039.35,3039.35,3039.35,3039.35,3039.35,3039.35,3039.35,3039.35,3039.35,3039.35
2020-11-19,11,10:30 - 10:45,3020.11,3020.11,3020.11,3020.11,3020.11,3020.11,3020.11,3020.11,3020.11,3020.11,3020.11,3020.11,3020.11,3020.11
2020-11-19,11,10:45 - 11:00,3000.12,3000.12,3000.12,3000.12,3000.12,3000.12,3000.12,3000.12,3000.12,3000.12,3000.12,3000.12,3000.12,3000.12
2020-11-19,12,11:00 - 11:15,2950.96,2950.96,2950.96,2950.96,2950.96,2950.96,2950.96,2950.96,2950.96,2950.96,2950.96,2950.96,2950.96,2950.96
2020-11-19,12,11:15 - 11:30,2950.04,2950.04,2950.04,2950.04,2950.04,2950.04,2950.04,2950.04,2950.04,2950.04,2950.04,2950.04,2950.04,2950.04
2020-11-19,12,11:30 - 11:45,2899.25,2899.25,2899.25,2899.25,2899.25,2899.25,2899.25,2899.25,2899.25,2899.25,2899.25,2899.25,2899.25,2899.25
2020-11-19,12,11:45 - 12:00,2950.72,2950.72,2950.72,2950.72,2950.72,2950.72,2950.72,2950.72,2950.72,2950.72,2950.72,2950.72,2950.72,2950.72
2020-11-19,13,12:00 - 12:15,2899.45,2899.45,2899.45,2899.45,2899.45,2899.45,2899.45,2899.45,2899.45,2899.45,2899.45,2899.45,2899.45,2899.45
2020-11-19,13,12:15 - 12:30,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25,2969.25
2020-11-19,13,12:30 - 12:45,2899.24,2899.24,2899.24,2899.24,2899.24,2899.24,2899.24,2899.24,2899.24,2899.24,2899.24,2899.24,2899.24,2899.24
2020-11-19,13,12:45 - 13:00,2895.64,2895.64,2895.64,2895.64,2895.64,2895.64,2895.64,2895.64,2895.64,2895.64,2895.64,2895.64,2895.64,2895.64
2020-11-19,14,13:00 - 13:15,2765.32,2765.32,2765.32,2765.32,2765.32,2765.32,2765.32,2765.32,2765.32,2765.32,2765.32,2765.32,2765.32,2765.32
2020-11-19,14,13:15 - 13:30,2765.07,2765.07,2765.07,2765.07,2765.07,2765.07,2765.07,2765.07,2765.07,2765.07,2765.07,2765.07,2765.07,2765.07
2020-11-19,14,13:30 - 13:45,2765.2,2765.2,2765.2,2765.2,2765.2,2765.2,2765.2,2765.2,2765.2,2765.2,2765.2,2765.2,2765.2,2765.2
2020-11-19,14,13:45 - 14:00,2765.23,2765.23,2765.23,2765.23,2765.23,2765.23,2765.23,2765.23,2765.23,2765.23,2765.23,2765.23,2765.23,2765.23
2020-11-19,15,14:00 - 14:15,2797.07,2797.07,2797.07,2797.07,2797.07,2797.07,2797.07,2797.07,2797.07,2797.07,2797.07,2797.07,2797.07,2797.07
2020-11-19,15,14:15 - 14:30,2797.34,2797.34,2797.34,2797.34,2797.34,2797.34,2797.34,2797.34,2797.34,2797.34,2797.34,2797.34,2797.34,2797.34
2020-11-19,15,14:30 - 14:45,2799.86,2799.86,2799.86,2799.86,2799.86,2799.86,2799.86,2799.86,2799.86,2799.86,2799.86,2799.86,2799.86,2799.86
2020-11-19,15,14:45 - 15:00,2797.78,2797.78,2797.78,2797.78,2797.78,2797.78,2797.78,2797.78,2797.78,2797.78,2797.78,2797.78,2797.78,2797.78
2020-11-19,16,15:00 - 15:15,2899.29,2899.29,2899.29,2899.29,2899.29,2899.29,2899.29,2899.29,2899.29,2899.29,2899.29,2899.29,2899.29,2899.29
2020-11-19,16,15:15 - 15:30,2932.09,2932.09,2932.09,2932.09,2932.09,2932.09,2932.09,2932.09,2932.09,2932.09,2932.09,2932.09,2932.09,2932.09
2020-11-19,16,15:30 - 15:45,2932.48,2932.48,2932.48,2932.48,2932.48,2932.48,2932.48,2932.48,2932.48,2932.48,2932.48,2932.48,2932.48,2932.48
2020-11-19,16,15:45 - 16:00,2962.15,2962.15,2962.15,2962.15,2962.15,2962.15,2962.15,2962.15,2962.15,2962.15,2962.15,2962.15,2962.15,2962.15
2020-11-19,17,16:00 - 16:15,2962.77,2962.77,2962.77,2962.77,2962.77,2962.77,2962.77,2962.77,2962.77,2962.77,2962.77,2962.77,2962.77,2962.77
2020-11-19,17,16:15 - 16:30,3001.34,3001.34,3001.34,3001.34,3001.34,3001.34,3001.34,3001.34,3001.34,3001.34,3001.34,3001.34,3001.34,3001.34
2020-11-19,17,16:30 - 16:45,3146.98,3146.98,3146.98,3146.98,3146.98,3146.98,3146.98,3146.98,3146.98,3146.98,3146.98,3146.98,3146.98,3146.98
2020-11-19,17,16:45 - 17:00,3300.63,3300.63,3300.63,3300.63,3300.63,3300.63,3300.63,3300.63,3300.63,3300.63,3300.63,3300.63,3300.63,3300.63
2020-11-19,18,17:00 - 17:15,3100.22,3100.22,3100.22,3100.22,3100.22,3100.22,3100.22,3100.22,3100.22,3100.22,3100.22,3100.22,3100.22,3100.22
2020-11-19,18,17:15 - 17:30,3737.9,3737.9,3737.9,3737.9,3737.9,3737.9,3737.9,3737.9,3737.9,3737.9,3737.9,3737.9,3737.9,3737.9
2020-11-19,18,17:30 - 17:45,3899.34,3899.34,3899.34,3899.34,3899.34,3899.34,3899.34,3899.34,3899.34,3899.34,3899.34,3899.34,3899.34,3899.34
2020-11-19,18,17:45 - 18:00,6000.19,6000.19,6000.19,6000.19,6000.19,6000.19,6000.19,6000.19,6000.19,6000.19,6000.19,6000.19,6000.19,6000.19
2020-11-19,19,18:00 - 18:15,4653.8,4653.8,4653.8,4653.8,4653.8,4653.8,4653.8,4653.8,4653.8,4653.8,4653.8,4653.8,4653.8,4653.8
2020-11-19,19,18:15 - 18:30,4800.5,4800.5,4800.5,4800.5,4800.5,4800.5,4800.5,4800.5,4800.5,4800.5,4800.5,4800.5,4800.5,4800.5
2020-11-19,19,18:30 - 18:45,3980.8,3980.8,3980.8,3980.8,3980.8,3980.8,3980.8,3980.8,3980.8,3980.8,3980.8,3980.8,3980.8,3980.8
2020-11-19,19,18:45 - 19:00,3499.15,3499.15,3499.15,3499.15,3499.15,3499.15,3499.15,3499.15,3499.15,3499.15,3499.15,3499.15,3499.15,3499.15
2020-11-19,20,19:00 - 19:15,3519.29,3519.29,3519.29,3519.29,3519.29,3519.29,3519.29,3519.29,3519.29,3519.29,3519.29,3519.29,3519.29,3519.29
2020-11-19,20,19:15 - 19:30,3500.66,3500.66,3500.66,3500.66,3500.66,3500.66,3500.66,3500.66,3500.66,3500.66,3500.66,3500.66,3500.66,3500.66
2020-11-19,20,19:30 - 19:45,3519.89,3519.89,3519.89,3519.89,3519.89,3519.89,3519.89,3519.89,3519.89,3519.89,3519.89,3519.89,3519.89,3519.89
2020-11-19,20,19:45 - 20:00,3499.37,3499.37,3499.37,3499.37,3499.37,3499.37,3499.37,3499.37,3499.37,3499.37,3499.37,3499.37,3499.37,3499.37
2020-11-19,21,20:00 - 20:15,3392.08,3392.08,3392.08,3392.08,3392.08,3392.08,3392.08,3392.08,3392.08,3392.08,3392.08,3392.08,3392.08,3392.08
2020-11-19,21,20:15 - 20:30,3379.37,3379.37,3379.37,3379.37,3379.37,3379.37,3379.37,3379.37,3379.37,3379.37,3379.37,3379.37,3379.37,3379.37
2020-11-19,21,20:30 - 20:45,3379.27,3379.27,3379.27,3379.27,3379.27,3379.27,3379.27,3379.27,3379.27,3379.27,3379.27,3379.27,3379.27,3379.27
2020-11-19,21,20:45 - 21:00,3333.59,3333.59,3333.59,3333.59,3333.59,3333.59,3333.59,3333.59,3333.59,3333.59,3333.59,3333.59,3333.59,3333.59
2020-11-19,22,21:00 - 21:15,3249.66,3249.66,3249.66,3249.66,3249.66,3249.66,3249.66,3249.66,3249.66,3249.66,3249.66,3249.66,3249.66,3249.66
2020-11-19,22,21:15 - 21:30,3146.7,3146.7,3146.7,3146.7,3146.7,3146.7,3146.7,3146.7,3146.7,3146.7,3146.7,3146.7,3146.7,3146.7
2020-11-19,22,21:30 - 21:45,3099.22,3099.22,3099.22,3099.22,3099.22,3099.22,3099.22,3099.22,3099.22,3099.22,3099.22,3099.22,3099.22,3099.22
2020-11-19,22,21:45 - 22:00,3066.31,3066.31,3066.31,3066.31,3066.31,3066.31,3066.31,3066.31,3066.31,3066.31,3066.31,3066.31,3066.31,3066.31
2020-11-19,23,22:00 - 22:15,2709.84,2709.84,2709.84,2709.84,2709.84,2709.84,2709.84,2709.84,2709.84,2709.84,2709.84,2709.84,2709.84,2709.84
2020-11-19,23,22:15 - 22:30,2631.93,2631.93,2631.93,2631.93,2631.93,2631.93,2631.93,2631.93,2631.93,2631.93,2631.93,2631.93,2631.93,2631.93
2020-11-19,23,22:30 - 22:45,2533.3,2533.3,2533.3,2533.3,2533.3,2533.3,2533.3,2533.3,2533.3,2533.3,2533.3,2533.3,2533.3,2533.3
2020-11-19,23,22:45 - 23:00,2589.73,2589.73,2589.73,2589.73,2589.73,2589.73,2589.73,2589.73,2589.73,2589.73,2589.73,2589.73,2589.73,2589.73
2020-11-19,24,23:00 - 23:15,2500.28,2500.28,2500.28,2500.28,2500.28,2500.28,2500.28,2500.28,2500.28,2500.28,2500.28,2500.28,2500.28,2500.28
2020-11-19,24,23:15 - 23:30,2525.11,2525.11,2525.11,2525.11,2525.11,2525.11,2525.11,2525.11,2525.11,2525.11,2525.11,2525.11,2525.11,2525.11
2020-11-19,24,23:30 - 23:45,2399.94,2399.94,2399.94,2399.94,2399.94,2399.94,2399.94,2399.94,2399.94,2399.94,2399.94,2399.94,2399.94,2399.94
2020-11-19,24,23:45 - 24:00,2399.49,2399.49,2399.49,2399.49,2399.49,2399.49,2399.49,2399.49,2399.49,2399.49,2399.49,2399.49,2399.49,2399.49
